Filenames_filename,Data_group,Data_remarks,Data_plant_id,Data_leaftype,SysObs_obs,SysObs_time,SysObs_elapsed,SysObs_date,SysObs_hhmmss,GasEx_E,GasEx_Emm,GasEx_A,GasEx_Ca,GasEx_Ci,GasEx_gsw,GasEx_TleafCnd,GasEx_RHcham,GasEx_VPcham,GasEx_VPDleaf,FLR_Fv/Fm,FLR_A_dark,FLR_A_fs,FLR_ETR,FLR_NPQ,FLR_Fv'/Fm',LeafQ_Qin,Meas_Pa,Meas_Tair,Meas_Tleaf,Meas_Fan_speed,Meas_CO2_s,Meas_H2O_r,Meas_H2O_s,Meas_CO2_r,f
2024-04-10-1124_logdata_lvl2,group2,"11:59:25 lvl2ctrl, 11:59:26 lvl2ctrl",2,Unheated,6,1712776191,426,2024-04-10,12:09:51,0.0011959,1.19589809,2.88680917,318.5353672,206.2932259,0.04608326,33.38274621,58.41835991,2.93658985,2.22518857,0.77764927,NA,2.88680917,48.76359618,1.99975636,0.53829698,699.9878125,88.70065,32.91075,32.16885,7002.1875,318.535375,31.91981875,33.06941875,321.7756875,FALSE
2024-04-10-1124_logdata_lvl2,group2,"11:59:25 lvl2ctrl, 11:59:26 lvl2ctrl",2,Unheated,5,1712776126,361,2024-04-10,12:08:46,0.0012095,1.2095002,2.97880209,318.5560545,205.2724401,0.04702366,33.30834086,58.59643215,2.93401255,2.20628518,0.77764927,NA,2.97880209,49.5862084,1.9742184,0.54042118,700.0036875,88.69945625,32.84101875,32.09885625,7005,318.5560625,31.86515,33.0408875,321.8403125,FALSE
2024-04-10-1124_logdata_lvl2,group2,"11:59:25 lvl2ctrl, 11:59:26 lvl2ctrl",2,Unheated,4,1712776005,240,2024-04-10,12:06:45,0.00128419,1.28418897,3.05420339,318.5038043,211.0439091,0.05110063,33.14786185,59.07967894,2.93579968,2.15843264,0.77764927,NA,3.05420339,49.55121212,1.93588991,0.54364092,699.9626875,88.7005875,32.70590625,31.9344875,7005,318.5038125,31.81549375,33.0606125,321.9991875,FALSE
2024-04-10-1124_logdata_lvl2,group2,"11:59:25 lvl2ctrl, 11:59:26 lvl2ctrl",2,Unheated,3,1712775923,158,2024-04-10,12:05:23,0.00133491,1.33491016,3.13090877,318.479925,214.4650577,0.05426715,33.00183849,59.5484967,2.93769841,2.11493049,0.77764927,NA,3.13090877,48.77848241,1.89348721,0.54724791,700.0296667,88.70062667,32.57708,31.76449333,7008,318.479933333333,31.7809866666667,33.0819933333333,322.0941333,FALSE
2024-04-10-1124_logdata_lvl2,group2,"11:59:25 lvl2ctrl, 11:59:26 lvl2ctrl",2,Unheated,2,1712775855,90,2024-04-10,12:04:15,0.00136896,1.36895721,3.30119735,318.0321911,212.9134612,0.05646629,32.8829101,59.81367428,2.93287833,2.08608551,0.77764927,NA,3.30119735,48.4021367,1.79607928,0.55571799,699.9935333,88.70105333,32.46915333,31.61145333,6991.16666666667,318.0322,31.7051066666667,33.0274866666667,321.731,FALSE
2024-04-10-1124_logdata_lvl2,group2,"11:59:25 lvl2ctrl, 11:59:26 lvl2ctrl",2,Unheated,1,1712775765,0,2024-04-10,12:02:45,0.00138726,1.38726478,3.40601919,317.9794575,213.5502424,0.05857283,32.72131428,60.36149523,2.93391808,2.03961568,0.77764927,NA,3.40601919,40.76101108,1.43986272,0.58905928,700,88.70363333,32.31389333,31.37216667,6996,317.979466666667,31.6996933333333,33.03822,321.7578667,FALSE
2024-04-19-1206_logdata_lvl3,group3,12:34:42 lvl3trt,3,Heated,7,1713555820,389,2024-04-19,12:43:40,3.9801e-4,0.3980064,0.1461299,334.9601871,279.5107724,0.00775823,39.33611502,41.86153115,2.87780696,4.27691417,0.80292666,NA,0.1461299,15.83939414,1.59321306,0.61106468,700.003,88.119525,38.59398125,38.6762875,6997.1875,334.9601875,32.2343125,32.62093125,335.2605625,FALSE
2024-04-19-1206_logdata_lvl3,group3,12:34:42 lvl3trt,3,Heated,6,1713555748,317,2024-04-19,12:42:28,4.106e-4,0.41060354,0.24685637,336.5648743,263.0641186,0.00806778,39.25498541,42.06537481,2.87956875,4.24405399,0.80292666,NA,0.24685637,16.05976686,1.552681,0.61480211,700.00375,88.1186375,38.515325,38.60708125,6968.125,336.564875,32.24366875,32.64118125,336.7338125,FALSE
2024-04-19-1206_logdata_lvl3,group3,12:34:42 lvl3trt,3,Heated,5,1713555693,262,2024-04-19,12:41:33,4.221e-4,0.42209914,0.14161396,335.4056246,283.2555691,0.00836605,39.16690388,42.28412171,2.88169104,4.20830131,0.80292666,NA,0.14161396,16.20408695,1.5083843,0.61893931,699.985125,88.1166125,38.43293125,38.51805625,6998.75,335.405625,32.25904375,32.66609375,335.7250625,FALSE
2024-04-19-1206_logdata_lvl3,group3,12:34:42 lvl3trt,3,Heated,4,1713555609,178,2024-04-19,12:40:09,4.5411e-4,0.45410775,0.31088853,335.0253741,256.8309018,0.00912931,39.02104572,42.62293008,2.8835739,4.15103107,0.80292666,NA,0.31088853,16.24292392,1.40647132,0.62867248,700.01325,88.115975,38.2973625,38.36925,6991.25,335.025375,32.2363875,32.6876375,335.4871875,FALSE
2024-04-19-1206_logdata_lvl3,group3,12:34:42 lvl3trt,3,Heated,3,1713555538,107,2024-04-19,12:38:58,5.0819e-4,0.5081914,0.32180768,335.3393116,262.2461043,0.01039174,38.85948179,43.04792836,2.8901106,4.08358136,0.80292666,NA,0.32180768,15.50976235,1.26108354,0.6430997,700.0016875,88.1156375,38.15583125,38.193075,7022.03125,335.3393125,32.26346875,32.762575,335.727125,FALSE
2024-04-19-1206_logdata_lvl3,group3,12:34:42 lvl3trt,3,Heated,2,1713555495,64,2024-04-19,12:38:15,5.4871e-4,0.54870822,0.38169079,335.3694656,258.3891056,0.01134721,38.74715124,43.30453839,2.89166933,4.03994172,0.80292666,NA,0.38169079,14.65605545,1.13101781,0.6565794,699.9611333,88.11519333,38.05603333,37.91889333,7001,335.369466666667,32.24516,32.77974,335.9466,FALSE
2024-04-19-1206_logdata_lvl3,group2,"12:26:02 lvl3ref, 12:26:04 lvl3ref",3,Control,6,1713555211,346,2024-04-19,12:33:31,0.0012964300000000001,1.29643173,1.11903832,336.1759303,254.6507112,0.02967007,37.89606095,45.58040424,2.94647807,3.67339356,0.80292666,NA,1.11903832,18.37678196,1.54582774,0.61543857,699.9907333,88.11883333,37.45839333,36.86120667,7000.33333333333,336.175933333333,32.14382,33.39966,337.7743333,FALSE
2024-04-19-1206_logdata_lvl3,group2,"12:26:02 lvl3ref, 12:26:04 lvl3ref",3,Control,5,1713555156,291,2024-04-19,12:32:36,0.00134438,1.34438251,1.23493379,335.3125967,251.4916988,0.03131561,37.74059847,46.02200151,2.95252912,3.61173337,0.80292666,NA,1.23493379,18.2253066,1.45706811,0.62380228,700.0212667,88.11976,37.31894667,36.7056,6995.16666666667,335.3126,32.1774066666667,33.4678533333333,336.9246667,FALSE
2024-04-19-1206_logdata_lvl3,group2,"12:26:02 lvl3ref, 12:26:04 lvl3ref",3,Control,4,1713555062,197,2024-04-19,12:31:02,0.00137741,1.37741442,1.3389329699999999,335.5491214,250.3476273,0.03295765,37.48289736,46.65710013,2.95335566,3.51961956,0.80292666,NA,1.3389329699999999,16.91790965,1.26423293,0.64278016,699.9905,88.12361875,37.07263125,36.43643125,7001.40625,335.549125,32.1408875,33.4758,337.533625,FALSE
2024-04-19-1206_logdata_lvl3,group2,"12:26:02 lvl3ref, 12:26:04 lvl3ref",3,Control,3,1713554994,129,2024-04-19,12:29:54,0.00144082,1.44082372,1.30199373,336.7166839,257.5475527,0.03523521,37.29100064,47.1799566,2.95879662,3.44691938,0.80292666,NA,1.30199373,15.70284268,1.07747274,0.66229432,700.0128125,88.12330625,36.9022,36.20715625,7002.03125,336.7166875,32.14019375,33.537575,338.827125,FALSE
2024-04-19-1206_logdata_lvl3,group2,"12:26:02 lvl3ref, 12:26:04 lvl3ref",3,Control,2,1713554930,65,2024-04-19,12:28:50,0.00146389,1.46389448,1.2434111,336.1807299,262.1872428,0.03664947,37.08137198,47.77998458,2.96352747,3.36940842,0.80292666,NA,1.2434111,14.0400536,0.87099648,0.68529555,699.9962667,88.11959333,36.70022667,35.95889333,6998.16666666667,336.180733333333,32.17852,33.5926266666667,337.8578667,FALSE
2024-04-19-1206_logdata_lvl3,group2,"12:26:02 lvl3ref, 12:26:04 lvl3ref",3,Control,1,1713554865,0,2024-04-19,12:27:45,0.00146836,1.46836292,1.32337218,336.4214631,260.9945694,0.03768499,36.84594404,48.38540574,2.96286568,3.28918979,0.80292666,NA,1.32337218,11.44746579,0.64245793,0.7126918,699.9800667,88.12242,36.46615333,35.61052,6994.83333333333,336.421466666667,32.1617133333333,33.5861866666667,338.1312667,FALSE
2024-04-19-1206_logdata_lvl3,group1,"12:17:54 lvl3ctrl, 12:17:55 lvl3ctrl",3,Unheated,6,1713554658,324,2024-04-19,12:24:18,8.3613e-4,0.83612794,0.69626737,337.2943106,267.8430471,0.02197396,36.45442024,49.23925523,2.91636834,3.20316577,0.80292666,NA,0.69626737,19.06571642,1.38000574,0.63125034,700.0141875,88.12828125,35.85954375,34.819075,7000.15625,337.2943125,32.24488125,33.0547625,338.44575,FALSE
2024-04-19-1206_logdata_lvl3,group1,"12:17:54 lvl3ctrl, 12:17:55 lvl3ctrl",3,Unheated,5,1713554592,258,2024-04-19,12:23:12,8.4439e-4,0.84439254,0.86365134,337.177331,258.6804285,0.02284538,36.19941485,50.01002875,2.92108029,3.11345854,0.80292666,NA,0.86365134,18.94709821,1.33157977,0.63602238,699.9978,88.12364,35.60687333,34.55711333,6993.16666666667,337.177333333333,32.28922,33.1099133333333,338.1668667,FALSE
2024-04-19-1206_logdata_lvl3,group1,"12:17:54 lvl3ctrl, 12:17:55 lvl3ctrl",3,Unheated,4,1713554510,176,2024-04-19,12:21:50,8.7168e-4,0.87167771,0.90716981,336.9032642,260.3259797,0.02452402,35.86773211,51.03614113,2.92846063,2.99706119,0.80292666,NA,0.90716981,18.54352725,1.2589019,0.64332123,700.0288667,88.12118667,35.28463333,34.1961,7001.33333333333,336.903266666667,32.3463,33.1944933333333,338.1324,FALSE
2024-04-19-1206_logdata_lvl3,group1,"12:17:54 lvl3ctrl, 12:17:55 lvl3ctrl",3,Unheated,3,1713554443,109,2024-04-19,12:20:43,8.993e-4,0.89930164,0.93786513,336.8374975,262.7642067,0.02623166,35.58670671,52.02964431,2.9409357,2.89356208,0.80292666,NA,0.93786513,17.98221175,1.18166132,0.6512642,699.999625,88.1272375,35.01295,33.81040625,7002.03125,336.8375,32.4537625,33.3336875,338.1183125,FALSE
2024-04-19-1206_logdata_lvl3,group1,"12:17:54 lvl3ctrl, 12:17:55 lvl3ctrl",3,Unheated,2,1713554385,51,2024-04-19,12:19:45,9.405e-4,0.94050114,1.03646925,337.6421306,262.8032648,0.02837088,35.35547395,53.00555676,2.96021199,2.80030307,0.80292666,NA,1.03646925,17.41191929,1.09455624,0.6604602,700.0117333,88.12482667,34.7955,33.40474,7000,337.642133333333,32.6194,33.55312,338.9428667,FALSE
2024-04-19-1206_logdata_lvl3,group1,"12:17:54 lvl3ctrl, 12:17:55 lvl3ctrl",3,Unheated,1,1713554334,0,2024-04-19,12:18:54,9.9884e-4,0.99883649,1.05855752,337.3219971,267.343228,0.03132095,35.12636466,54.1906069,2.99145033,2.69656677,0.80292666,NA,1.05855752,15.9007402,0.99725293,0.67104489,699.9252667,88.12494,34.58625333,32.84431333,6999.83333333333,337.322,32.8599266666667,33.90712,338.5276,FALSE
2024-04-19-1121_logdata_lvl2,group2,"11:54:11 lvl2trt, 11:54:12 lvl2trt",2,Heated,6,1713553517,452,2024-04-19,12:05:17,7.1995e-4,0.71995202,1.75350531,336.1457453,221.6676791,0.02747871,34.17666913,61.0530985,3.17949132,2.21639833,0.80292666,NA,1.75350531,45.10052731,2.21587079,0.55887295,700.000875,88.1914,33.541075,32.701975,6998.4375,336.14575,35.3351375,36.0113375,338.5715625,FALSE
2024-04-19-1121_logdata_lvl2,group2,"11:54:11 lvl2trt, 11:54:12 lvl2trt",2,Heated,5,1713553421,356,2024-04-19,12:03:41,7.7242e-4,0.77242492,2.07540384,334.6955277,213.8406247,0.03048323,33.97884351,61.89428838,3.19094214,2.1457658,0.80292666,NA,2.07540384,45.81969326,2.18981639,0.56087749,700.0158667,88.18976,33.36092667,32.50198667,6997,334.695533333333,35.3573,36.1417066666667,336.9781333,FALSE
2024-04-19-1121_logdata_lvl2,group2,"11:54:11 lvl2trt, 11:54:12 lvl2trt",2,Heated,4,1713553302,237,2024-04-19,12:01:42,8.1227e-4,0.81227027,2.10408941,335.4373068,221.6160964,0.03299432,33.76541811,62.50692893,3.18667751,2.08681564,0.80292666,NA,2.10408941,46.69880951,2.15547434,0.56354173,699.973875,88.18740625,33.16145,32.2938125,7005.9375,335.4373125,35.28560625,36.09438125,337.68175,FALSE
2024-04-19-1121_logdata_lvl2,group2,"11:54:11 lvl2trt, 11:54:12 lvl2trt",2,Heated,3,1713553232,167,2024-04-19,12:00:32,8.6415e-4,0.86414793,2.32208244,335.7831938,219.6561065,0.0355754,33.61499629,62.61088639,3.16816668,2.06116499,0.80292666,NA,2.32208244,46.81295107,2.13231059,0.56535309,700.0085333,88.18780667,33.0281,32.13352,6995.83333333333,335.7832,35.0847733333333,35.8845266666667,337.9344,FALSE
2024-04-19-1121_logdata_lvl2,group2,"11:54:11 lvl2trt, 11:54:12 lvl2trt",2,Heated,2,1713553169,104,2024-04-19,11:59:29,8.7706e-4,0.8770627,2.03157733,334.6630612,236.2514503,0.03740431,33.47354466,63.67523438,3.19730798,1.99078953,0.80292666,NA,2.03157733,46.96340063,2.09966915,0.56792546,700.0082667,88.19168,32.89109333,31.98532,6997.83333333333,334.663066666667,35.36416,36.2137733333333,337.1172667,FALSE
2024-04-19-1121_logdata_lvl2,group2,"11:54:11 lvl2trt, 11:54:12 lvl2trt",2,Heated,1,1713553065,0,2024-04-19,11:57:45,9.0644e-4,0.90644434,2.08865368,334.0873694,239.9502612,0.04027359,33.23269272,64.67228317,3.20550093,1.9130371,0.80292666,NA,2.08865368,47.27746237,1.97949314,0.57760131,699.990625,88.19283125,32.6605,31.637525,7005.15625,334.087375,35.39210625,36.3053375,336.630125,FALSE
2024-04-19-1121_logdata_lvl2,group1,"11:31:32 lvl2cnt, 11:31:33 lvl2cnt, 11:31:33 lvl2cnt, 11:43:24 lvl2cnt, 11:43:30 lvl2ref, 11:43:31 lvl2ref",2,Control,9,1713552492,650,2024-04-19,11:48:12,0.00101807,1.0180722,2.55802802,336.1926181,251.7080923,0.05476073,31.99630708,68.7604606,3.18464927,1.58943596,0.80292666,NA,2.55802802,26.57750053,1.13182325,0.65649419,699.9561875,88.1935875,31.46170625,31.20458125,7007.5,336.192625,35.0686375,36.0689,339.518,FALSE
2024-04-19-1121_logdata_lvl2,group1,"11:31:32 lvl2cnt, 11:31:33 lvl2cnt, 11:31:33 lvl2cnt, 11:43:24 lvl2cnt, 11:43:30 lvl2ref, 11:43:31 lvl2ref",2,Control,8,1713552441,599,2024-04-19,11:47:21,0.00104981,1.04980783,2.60830636,336.1066596,255.2253914,0.05847751,31.84409051,69.57776713,3.19657095,1.53653575,0.80292666,NA,2.60830636,23.91416536,1.03384737,0.66702457,699.9934,88.19320667,31.31959333,31.06781333,6993.16666666667,336.106666666667,35.1850533333333,36.2040066666667,338.9476,FALSE
2024-04-19-1121_logdata_lvl2,group1,"11:31:32 lvl2cnt, 11:31:33 lvl2cnt, 11:31:33 lvl2cnt",2,Unheated,6,1713552149,307,2024-04-19,11:42:29,3.4941e-4,0.3494125,1.44488935,337.9783086,213.4281153,0.01988513,31.34813073,70.59212687,3.11000207,1.49170303,0.80292666,NA,1.44488935,40.93937162,2.09900608,0.56797795,699.9693125,88.21935625,30.5844875,30.40800625,7000.46875,337.9783125,34.88605,35.213131250000004,340.17175,FALSE
2024-04-19-1121_logdata_lvl2,group1,"11:31:32 lvl2cnt, 11:31:33 lvl2cnt, 11:31:33 lvl2cnt, 11:43:24 lvl2cnt, 11:43:30 lvl2ref, 11:43:31 lvl2ref",2,Control,7,1713552371,529,2024-04-19,11:46:11,0.00116309,1.16308545,2.39261213,336.2201269,270.984868,0.06835073,31.60920056,70.6563246,3.21011084,1.46036154,0.80292666,NA,2.39261213,19.25326176,0.84229107,0.68862041,700.0068,88.19137333,31.12362,30.75336,7001.5,336.220133333333,35.2527133333333,36.3596333333333,338.8176667,FALSE
2024-04-19-1121_logdata_lvl2,group1,"11:31:32 lvl2cnt, 11:31:33 lvl2cnt, 11:31:33 lvl2cnt",2,Unheated,5,1713552089,247,2024-04-19,11:41:29,2.9359e-4,0.29358637,1.80607257,337.5539952,160.8646524,0.01708097,31.16403955,71.07699535,3.0951607,1.45858542,0.80292666,NA,1.80607257,40.66265319,2.08728045,0.56890791,699.9908,88.21652,30.38131333,30.22416,7003.16666666667,337.554,34.7814466666667,35.0462466666667,339.2654667,FALSE
2024-04-19-1121_logdata_lvl2,group1,"11:31:32 lvl2cnt, 11:31:33 lvl2cnt, 11:31:33 lvl2cnt",2,Unheated,4,1713552020,178,2024-04-19,11:40:20,2.8105e-4,0.28105133,1.91106248,339.8439949,149.2645903,0.01668202,30.93186763,71.31552838,3.06361811,1.43026428,0.80292666,NA,1.91106248,40.02353228,2.07653237,0.56976301,700.0274375,88.212375,30.14419375,30.01490625,6996.5625,339.844,34.45930625,34.6907,342.2124375,FALSE
2024-04-19-1121_logdata_lvl2,group1,"11:31:32 lvl2cnt, 11:31:33 lvl2cnt, 11:31:33 lvl2cnt",2,Unheated,3,1713551971,129,2024-04-19,11:39:31,2.5427e-4,0.25426974,2.01756733,340.562728,122.5803051,0.01529227,30.76173378,71.46961194,3.03882598,1.41162506,0.80292666,NA,2.01756733,41.48998004,2.04298317,0.57244876,700.0158,88.21166667,29.96508667,29.85572667,7001.16666666667,340.56273333333297,34.2137333333333,34.4102333333333,342.9082,FALSE
2024-04-19-1121_logdata_lvl2,group1,"11:31:32 lvl2cnt, 11:31:33 lvl2cnt, 11:31:33 lvl2cnt",2,Unheated,2,1713551919,77,2024-04-19,11:38:39,2.1225e-4,0.21224604,2.10227819,339.2767444,72.47003471,0.01290545,30.57423814,71.54235869,3.00684882,1.39616274,0.80292666,NA,2.10227819,40.85943812,2.03081159,0.57342941,699.9931875,88.2183,29.76340625,29.67520625,7005,339.27675,33.8994,34.04560625,341.1229375,FALSE
2024-04-19-1121_logdata_lvl2,group1,"11:31:32 lvl2cnt, 11:31:33 lvl2cnt, 11:31:33 lvl2cnt",2,Unheated,1,1713551842,0,2024-04-19,11:37:22,1.0638e-4,0.10638465,1.92982291,341.0936615,NA,0.00646308,30.32749263,71.22845253,2.94519701,1.39605564,0.80292666,NA,1.92982291,40.19909276,2.0035975,0.57563423,700.027,88.21734667,29.48008,29.42608,7003,341.093666666667,33.3341466666667,33.34824,343.4707333,FALSE
2024-04-24-1136_logdata_lvl3,group3,"12:09:21 lvl3_trt, 12:09:21 lvl3_trt",3,Heated,7,1713986291,380,2024-04-24,12:18:11,2.9982e-4,0.29982406,0.08040837,354.6514665,318.8626945,0.00812315,36.10486916,50.29298413,2.89287778,3.11040983,0.80292666,NA,0.08040837,13.56308318,1.553234,0.61475081,700.0078667,88.44429333,35.32885333,35.06742667,7001,354.651466666667,32.3681933333333,32.6716,354.9232,FALSE
2024-04-24-1136_logdata_lvl3,group3,"12:09:21 lvl3_trt, 12:09:21 lvl3_trt",3,Heated,6,1713986243,332,2024-04-24,12:17:23,2.953e-4,0.29530321,0.08129063,354.8399373,318.789794,0.00803641,36.07153189,50.44073342,2.89572255,3.0965793,0.80292666,NA,0.08129063,13.32959858,1.52780415,0.61711871,700.019375,88.44204375,35.29355,35.0171875,6995,354.8399375,32.42363125,32.70455625,355.093625,FALSE
2024-04-24-1136_logdata_lvl3,group3,"12:09:21 lvl3_trt, 12:09:21 lvl3_trt",3,Heated,5,1713986193,282,2024-04-24,12:16:33,3.0829e-4,0.30829248,0.27523413,355.0015326,283.996333,0.00843708,36.01507866,50.55302598,2.89389618,3.07984223,0.80292666,NA,0.27523413,12.93980208,1.49663495,0.62004603,699.9795333,88.43907333,35.2419,34.95482,7001.33333333333,355.001533333333,32.3829933333333,32.68498,355.2721333,FALSE
2024-04-24-1136_logdata_lvl3,group3,"12:09:21 lvl3_trt, 12:09:21 lvl3_trt",3,Heated,4,1713986135,224,2024-04-24,12:15:35,3.1057e-4,0.31056529,0.18889608,354.8704662,300.4290096,0.00855808,35.96248751,50.75846341,2.89736352,3.05912639,0.80292666,NA,0.18889608,12.51152641,1.44745016,0.62472224,699.977,88.44201333,35.19020667,34.88278667,7003.66666666667,354.870466666667,32.4347933333333,32.7231,355.1699333,FALSE
2024-04-24-1136_logdata_lvl3,group3,"12:09:21 lvl3_trt, 12:09:21 lvl3_trt",3,Heated,3,1713986083,172,2024-04-24,12:14:43,3.0277e-4,0.30277493,0.11088514,355.2721997,314.6852386,0.00838486,35.91209426,50.88543606,2.89609078,3.04391208,0.80292666,NA,0.11088514,11.5994829,1.39012012,0.63026266,700.0269333,88.43984667,35.13709333,34.83054,7004.16666666667,355.2722,32.43934,32.71156,355.5470667,FALSE
2024-04-24-1136_logdata_lvl3,group3,"12:09:21 lvl3_trt, 12:09:21 lvl3_trt",3,Heated,2,1713985970,59,2024-04-24,12:12:50,3.3919e-4,0.33919003,0.21201374,356.5369369,302.0347239,0.00952264,35.80422035,51.23501137,2.90063012,3.00421308,0.80292666,NA,0.21201374,8.5271341,1.16420525,0.65308652,700.01175,88.440475,35.04168125,34.6412625,7006.40625,356.5369375,32.43398125,32.760525,356.5340625,FALSE
2024-04-24-1136_logdata_lvl3,group1,"11:46:57 lvl3_cnt, 11:46:58 lvl3_cnt",3,Unheated,6,1713985183,300,2024-04-24,11:59:43,4.4968e-4,0.44967797,0.48848141,358.4907987,284.6269153,0.0137547,35.07610139,53.3889096,2.9087224800000002,2.76349612,0.80292666,NA,0.48848141,15.79045234,1.5586745,0.61424658,699.9990667,88.42388667,34.34988667,33.81756667,6995.5,358.4908,32.4194466666667,32.85804,359.0504667,FALSE
2024-04-24-1136_logdata_lvl3,group1,"11:46:57 lvl3_cnt, 11:46:58 lvl3_cnt",3,Unheated,5,1713985127,244,2024-04-24,11:58:47,4.3195e-4,0.43194999,0.59737862,358.8187317,270.6790449,0.01335109,34.99392626,53.70433577,2.91163265,2.73483919,0.80292666,NA,0.59737862,15.3035808,1.51155163,0.61864165,699.9719333,88.42255333,34.26201333,33.71562667,7001.66666666667,358.818733333333,32.4789466666667,32.8914,359.5844667,FALSE
2024-04-24-1136_logdata_lvl3,group2,"12:01:19 lvl3_ref, 12:01:20 lvl3_ref",3,Control,6,1713985670,315,2024-04-24,12:07:50,0.00145182,1.45181779,1.22769494,355.07953,294.7878365,0.04554824,35.18581449,53.55988996,2.99202161,2.71473084,0.80292666,NA,1.22769494,13.690236,1.35464839,0.63374016,699.9945333,88.44009333,34.80063333,34.34480667,6997,355.079533333333,32.3871466666667,33.7927666666667,356.922,FALSE
2024-04-24-1136_logdata_lvl3,group1,"11:46:57 lvl3_cnt, 11:46:58 lvl3_cnt",3,Unheated,4,1713985068,185,2024-04-24,11:57:48,4.4145e-4,0.44144882,0.53751531,359.4344986,280.4011182,0.0137823,34.89951753,53.92409227,2.90872418,2.70829335,0.80292666,NA,0.53751531,14.41645482,1.44712678,0.62475322,699.991375,88.42079375,34.17074375,33.58725625,7001.71875,359.4345,32.43168125,32.85920625,360.049375,FALSE
2024-04-24-1136_logdata_lvl3,group2,"12:01:19 lvl3_ref, 12:01:20 lvl3_ref",3,Control,5,1713985608,253,2024-04-24,12:06:48,0.0015027,1.50270107,1.1358658,355.2459969,300.0160994,0.04765984,35.10556643,53.78978306,2.9944172,2.68705808,0.80292666,NA,1.1358658,12.97075054,1.24887281,0.6443416,699.9504,88.43706,34.73784667,34.26626667,7002,355.246,32.3523066666667,33.8210933333333,357.1662667,FALSE
2024-04-24-1136_logdata_lvl3,group1,"11:46:57 lvl3_cnt, 11:46:58 lvl3_cnt",3,Unheated,3,1713985008,125,2024-04-24,11:56:48,4.4562e-4,0.44562173,0.37110057,359.723624,300.7297191,0.01409919,34.8031103,54.31129014,2.91416598,2.67291165,0.80292666,NA,0.37110057,13.09184244,1.35573669,0.6336329,700.0354375,88.41655,34.0759,33.45434375,7006.5625,359.723625,32.48265625,32.9222625,360.272625,FALSE
2024-04-24-1136_logdata_lvl3,group2,"12:01:19 lvl3_ref, 12:01:20 lvl3_ref",3,Control,4,1713985554,199,2024-04-24,12:05:54,0.0015571,1.55709724,1.4133058,355.4569962,293.3837228,0.04999044,35.02440409,54.06951962,2.99952694,2.6564822,0.80292666,NA,1.4133058,12.42602211,1.14021774,0.6556074,699.9614375,88.439625,34.6751,34.17634375,7000.78125,355.457,32.3609,33.877825,357.4165,FALSE
2024-04-24-1136_logdata_lvl3,group1,"11:46:57 lvl3_cnt, 11:46:58 lvl3_cnt",3,Unheated,2,1713984949,66,2024-04-24,11:55:49,4.5219e-4,0.4521909,0.60825955,360.4791317,277.1634305,0.01449545,34.70070228,54.66048509,2.91656976,2.63885641,0.80292666,NA,0.60825955,10.55658802,1.22721252,0.64655642,700.0562667,88.41542,33.97576667,33.31304,7008.83333333333,360.479133333333,32.5063533333333,32.94984,361.1072667,FALSE
2024-04-24-1136_logdata_lvl3,group2,"12:01:19 lvl3_ref, 12:01:20 lvl3_ref",3,Control,3,1713985501,146,2024-04-24,12:05:01,0.00161814,1.61813889,1.47136362,355.8641961,294.516098,0.05269784,34.9346385,54.41441318,3.00710666,2.62085253,0.80292666,NA,1.47136362,11.47263583,1.02008513,0.66853084,699.9755333,88.43812667,34.60603333,34.08583333,7001,355.8642,32.3941666666667,33.96396,357.7583333,FALSE
2024-04-24-1136_logdata_lvl3,group1,"11:46:57 lvl3_cnt, 11:46:58 lvl3_cnt",3,Unheated,1,1713984883,0,2024-04-24,11:54:43,4.951e-4,0.49509557,0.5247898,360.9223986,292.9007612,0.01620843,34.57261819,55.27657907,2.93069495,2.58536348,0.80292666,NA,0.5247898,7.90352108,1.02207198,0.66831296,700.0150667,88.41388,33.86151333,33.04920667,6996.5,360.9224,32.61826,33.1100133333333,361.5835333,FALSE
2024-04-24-1136_logdata_lvl3,group2,"12:01:19 lvl3_ref, 12:01:20 lvl3_ref",3,Control,2,1713985411,56,2024-04-24,12:03:31,0.00173617,1.73617146,1.35889355,355.7559297,301.5213346,0.05763878,34.80603615,54.79570042,3.01332645,2.57465778,0.80292666,NA,1.35889355,9.93879847,0.80232721,0.6933034,700.024,88.43772,34.51753333,33.95672,7004.5,355.755933333333,32.3348866666667,34.0343866666667,357.7359333,FALSE
2024-04-24-1136_logdata_lvl3,group2,"12:01:19 lvl3_ref, 12:01:20 lvl3_ref",3,Control,1,1713985355,0,2024-04-24,12:02:35,0.00177862,1.77862269,1.41263769,356.0383962,301.9399916,0.05985909,34.71465553,55.12126404,3.01826332,2.54146622,0.80292666,NA,1.41263769,8.87674371,0.66399595,0.71001678,699.9984667,88.43423333,34.44041333,33.85166667,6996.66666666667,356.0384,32.3675333333333,34.0914866666667,358.0046,FALSE
2024-04-24-1027_logdata_lvl2,group4,"11:26:50 lvl2_trt, 11:26:51 lvl2_trt",2,Heated,6,1713983678,382,2024-04-24,11:34:38,4.8426e-4,0.48425788,1.08067023,359.1494638,244.5920019,0.0171997,33.77703443,56.95536032,2.88742229,2.38949468,0.80292666,NA,1.08067023,30.90098538,2.22464308,0.55820126,700.0186667,88.48002,33.06161333,32.48021333,6989.66666666667,359.149466666667,32.11758,32.59678,360.2284,FALSE
